OBJECTID,fips,Year_1983,Year_1984,Year_1985,Year_1986,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Sum_All_Years
183,42007,31.1550007,77.1419983,107.6640015,176.1269989,309.2279968,259.1839905,377.1000061,1026.6899414,111.4100037,136.9140015,194.9720001,123.6819992,124.6979980,239.1309967,0.0000000,1.5120000,210.1690063,292.4079895,299.7999878,269.5480042,193.3849945,401.8550110,382.4010010,295.8280029,321.7579956,380.4249878,25.7970009,200.1349945,188.6089935,24.0000000,206.5240021,6989.2495117
184,42009,170.3829956,206.2680054,149.0970001,118.2750015,84.0820007,46.7830009,24.2029991,18.8729992,13.3450003,8.1789999,9.1929998,1.9820000,2.1190000,0.0000000,0.0000000,1.8520000,2.1380000,2.2190001,13.8520002,13.3909998,0.0000000,0.0000000,200.0000000,12.3579998,8.3310003,4.2979999,715.1320190,37.9389992,59.8660011,17.0000000,138.4010010,2079.5590820
185,42011,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0000000,0.0000000,3.0000000
186,42013,27.6280003,175.6499939,351.2219849,402.7279968,262.6099854,182.1260071,143.0359955,128.6380005,145.4960022,136.0800018,170.3639984,69.5630035,69.0650024,59.4860001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,23.1520004,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,29.5769997,13.0000000,31.6770000,2421.0979004
187,42019,2149.5710449,2510.5410156,2512.9709473,2821.1950684,2126.0480957,2255.9951172,2313.9331055,3117.3659668,1915.6899414,1854.1579590,821.0750122,764.7390137,139.5079956,240.1269989,431.0150146,583.5930176,570.5100098,596.6060181,601.0020142,409.5180054,110.2040024,414.1719971,729.9349976,510.7900085,585.2069702,644.8120117,531.5850220,276.2579956,353.4240112,47.0000000,37.9160004,32976.4609375
188,42021,3366.2360840,3674.0029297,2986.0500488,2816.4699707,2786.8220215,2688.0480957,2589.7009277,3048.5029297,2391.8940430,2863.4741211,2565.3369141,2556.9260254,2473.7390137,1315.1330566,2044.9489746,2050.6040039,1382.5870361,1018.6099854,1384.2080078,1477.6080322,1902.2609863,916.2750244,2375.9599609,2838.8330078,2282.4970703,1952.0589600,1168.7259521,2048.1508789,2095.7580566,262.0000000,1511.4270020,66834.8515625
189,42023,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,40.4329987,24.7040005,28.4750004,31.3920002,13.4150000,39.4119987,70.2340012,5.0000000,0.0000000,253.0650024
190,42025,95.4680023,102.3290024,34.3880005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.0000000,22.0400009,260.2250061
191,42027,1407.5970459,1809.8809814,1384.0999756,1717.8139648,2139.6809082,1167.2159424,1090.1779785,1148.0000000,664.8800049,194.5260010,142.6020050,89.1220016,141.9779968,327.8999939,56.2649994,20.1130009,5.9070001,0.0000000,0.0000000,23.8549995,27.4909992,29.3419991,27.0769997,21.4109993,18.1079998,11.7220001,3.4449999,98.4359970,101.3000031,25.0000000,152.9069977,14047.8544922
192,42031,3410.2529297,3520.0439453,3247.8911133,2704.6311035,1915.2810059,1576.8480225,1819.6500244,1008.3049927,1374.3020020,1092.2039795,648.6400146,1496.4000244,1437.5429688,542.7979736,640.4849854,1397.9320068,1269.3330078,557.7949829,476.6499939,457.6889954,341.9700012,358.7470093,374.2409973,347.2390137,330.9549866,447.7430115,374.3389893,335.9750061,202.1799927,61.0000000,179.1660004,33948.2265625
193,42033,7830.3862305,8589.3613281,7295.2778320,8428.7158203,8589.8457031,8832.1289063,7987.3828125,11213.9501953,8540.2607422,6304.3471680,6639.3051758,5444.7270508,4646.9379883,5619.5981445,5235.3281250,5877.1958008,3513.9318848,4475.4711914,4408.7480469,2954.0979004,2926.7880859,4615.0791016,5530.4438477,4154.1411133,4898.3759766,8597.4023438,2785.8859863,6496.6811523,3888.9509277,708.0000000,4524.7841797,181553.5156250
194,42035,417.2420044,243.9470062,249.0930023,360.9609985,319.8250122,250.5619965,201.6170044,297.5559998,182.8540039,77.2910004,16.0440006,20.7099991,987.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3624.7019043
195,42037,31.6539993,34.3969994,110.8580017,72.6210022,49.4930000,107.2249985,1898.4189453,1048.2359619,72.9329987,410.6860046,227.5879974,744.3720093,203.0679932,780.6370239,273.8399963,838.8939819,725.9010010,622.9199829,308.3259888,143.6369934,179.9420013,297.4729919,384.7170105,424.7489929,135.6950073,932.2169800,547.9489746,179.6940002,197.4499969,50.0000000,70.3619995,12105.9541016
196,42043,66.1699982,143.8910065,52.4099998,2521.1169434,10.5310001,103.9919968,966.0599976,22.3869991,5.1199999,3.7800000,1.9150000,1.9200000,1.9800000,2.3720000,186.0000000,1.2810000,843.0000000,773.0000000,0.0000000,360.0000000,1.5000000,1.9660000,0.0000000,397.1109924,3.0850000,33.6689987,3.5260000,2.1289999,4.0089998,12.0000000,628.1220093,7154.0419922
197,42047,694.1500244,723.6550293,465.0119934,2315.9770508,676.8679810,798.5089722,765.2890015,1805.0360107,815.8720093,785.2479858,1421.1810303,2783.8549805,368.9140015,459.5409851,392.7659912,419.1640015,450.4970093,490.2009888,527.3109741,352.6499939,517.3720093,950.3090210,910.3679810,815.5640259,572.0729980,526.8870239,270.2590027,333.3519897,324.8619995,38.0000000,974.3610229,23745.0996094
198,42051,847.7849731,1050.4830322,492.1570129,1895.1560059,681.5570068,2597.5019531,643.3809814,1319.2979736,3224.7028809,2639.3730469,2009.6860352,1462.4379883,1536.5799561,1043.0720215,382.3489990,703.2609863,2119.6120605,182.4739990,375.0400085,349.5899963,332.9119873,657.4340210,548.0349731,573.7520142,650.9749756,489.2579956,240.0189972,184.1390076,230.2810059,52.0000000,130.4869995,29644.7890625
199,42059,4578.2680664,3724.7050781,3747.3559570,4663.8388672,2813.2050781,2598.2500000,2842.1789551,5084.4790039,1774.3399658,2903.9528809,1631.2209473,605.7689819,369.8080139,358.0299988,403.1149902,544.3449707,370.3280029,378.2070007,1019.6350098,582.5850220,707.4219971,1223.8690186,902.1970215,567.2050171,806.7180176,1059.0179443,854.4119873,972.8380127,53.6489983,2153.1420898,157.2890015,50451.3750000
200,42061,87.2180023,0.0000000,32.8750000,6.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.1719999,0.0000000,0.0000000,0.0000000,0.0000000,2.9180000,135.6829987
201,42063,7437.1489258,9627.8994141,10584.6513672,10472.3496094,11208.9482422,8514.8007813,7693.0009766,8563.1826172,6543.8168945,5469.1811523,3574.5668945,5329.1782227,4243.2109375,5142.7929688,5425.5380859,5222.7280273,5079.3789063,2436.9069824,2547.8349609,2891.9799805,2962.9189453,3029.9890137,3686.2539063,4752.5839844,2557.4560547,3528.4938965,3557.2409668,2410.1149902,3145.4331055,579.0000000,5263.2260742,163481.7812500
202,42065,2546.9650879,3081.3911133,2552.7050781,3359.3569336,3051.3149414,2559.8530273,2839.8759766,2934.1708984,3410.0019531,3224.4750977,1709.6070557,2914.0270996,2167.6459961,2489.1059570,1989.6579590,2650.4838867,1153.7590332,2152.4550781,3434.7451172,855.8569946,1449.1650391,1767.2039795,1877.9610596,599.8809814,1304.2719727,608.7329712,670.2739868,1004.4819946,1097.9899902,187.0000000,701.7709961,62346.1757813
203,42069,23.9899998,41.2140007,62.5359993,59.6489983,33.0229988,293.4379883,7.4000001,21.8239994,4.5000000,11.7189999,290.7950134,27.5820007,33.7999992,923.6619873,23.0939999,6.3959999,9.7910004,8.0600004,18.2530003,15.9740000,10.8669996,39.5509987,16.7919998,27.0130005,22.5799999,22.1709995,25.4279995,14.6090002,14.5220003,10.0000000,10.4379997,2130.6708984
204,42073,596.4890137,937.5830078,1006.1829834,1393.4139404,1390.0389404,1616.9620361,1100.0179443,1050.6729736,1305.0560303,334.8590088,298.2139893,179.3809967,165.0390015,139.4649963,105.3089981,122.8150024,84.7630005,87.2460022,72.3539963,60.4290009,26.1270008,27.7229996,19.5830002,18.8659992,20.1910000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12158.7802734
205,42079,961.6420288,930.2030029,501.4379883,2089.4689941,536.5209961,380.6069946,322.4460144,305.7380066,676.3400269,733.7379761,224.5529938,833.6660156,619.7650146,1539.7120361,208.5839996,239.8489990,761.2470093,1182.3020020,566.6810303,967.9630127,609.1190186,831.9379883,785.8359985,289.0450134,235.4869995,887.5390015,426.0809937,211.4689941,1169.5219727,327.0000000,370.0570068,20725.5527344
206,42081,193.7989960,237.5729980,208.2779999,156.0720062,208.7189941,238.9010010,253.7400055,283.8330078,251.3789978,267.3909912,259.5880127,283.3160095,289.5729980,332.9849854,406.5190125,313.6749878,255.6000061,262.7430115,354.5750122,223.6609955,298.6700134,293.5710144,213.5110016,223.5119934,247.7870026,256.8099976,244.5350037,251.8179932,222.9230042,32.0000000,228.2319946,7795.2895508
207,42085,542.2329712,751.6619873,460.9460144,1263.6390381,285.7999878,478.7290039,368.0220032,129.0579987,192.7870026,234.9420013,63.9140015,20.7450008,7.6789999,87.1190033,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,35.0970001,84.4150009,111.9339981,96.2770004,78.6350021,0.0000000,0.0000000,89.5319977,55.2719994,3.0000000,38.5439987,5479.9819336
208,42091,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.0000000,0.0000000,6.0000000
209,42097,328.4129944,301.1040039,159.3059998,4073.3039551,4347.1430664,1723.9410400,816.1179810,3697.7858887,5141.3930664,1084.2600098,1126.1300049,792.3170166,1841.7070313,1302.3940430,1067.6579590,1009.8839722,577.6240234,1676.8039551,46.6329994,201.4920044,343.9930115,395.5400085,875.9730225,537.1779785,950.5910034,440.4570007,774.2230225,207.0039978,2022.4570313,172.0000000,315.4450073,38350.2734375
210,42107,2200.2548828,2255.9750977,1568.7440186,6294.6582031,8154.9248047,11725.2314453,9524.6230469,6936.6000977,8448.2460938,5633.7587891,8701.6738281,10261.5703125,9388.6982422,7072.5810547,7719.0048828,6073.1992188,4387.0458984,3724.9980469,4519.1791992,4338.1699219,3718.8449707,5361.7768555,3542.3569336,4419.8872070,4174.5942383,1922.9449463,3647.2141113,1090.2249756,2685.0629883,560.0000000,2921.8068848,162973.8750000
211,42111,3558.1669922,6089.7612305,4003.0009766,4366.5639648,4849.9501953,6258.6088867,6894.9838867,6143.7211914,7315.2939453,5331.1411133,6365.0659180,4599.4121094,4116.7568359,5990.5551758,4508.3281250,4424.9057617,4205.5791016,4490.6420898,3314.3911133,2920.8330078,3966.9140625,5266.5131836,3840.6059570,4160.3999023,3942.0139160,4536.7158203,3950.0358887,5532.6782227,4132.3417969,1232.0000000,3352.5480957,143660.4375000
212,42113,28.1149998,59.6749992,46.5060005,34.3769989,11.3050003,516.7659912,39.4379997,28.6140003,107.8140030,42.9650002,0.0000000,1.2390000,26.6329994,36.9700012,16.7600002,46.1899986,47.1430016,18.1709995,0.0000000,503.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1611.6810303
213,42117,406.3930054,346.8009949,252.1300049,170.5119934,201.2680054,198.8459930,139.1459961,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.7370000,1.8390000,1.4809999,0.0000000,0.0000000,0.0000000,0.0000000,1726.1529541
214,42121,799.2520142,1239.5169678,778.6350098,1616.7239990,1002.0789795,1869.8000488,545.9060059,411.4070129,608.8480225,146.7810059,11.9940004,0.0000000,0.0000000,31.2649994,71.6610031,105.7770004,92.9860001,84.6880035,751.7960205,49.3110008,3.9250000,4.2740002,4.5229998,546.0549927,37.8400002,12.6940002,0.0000000,15.8620005,31.7940006,20.0000000,28.3069992,10923.7021484
215,42125,2892.0639648,3198.6088867,1539.7049561,2784.6220703,1404.7189941,810.0339966,1395.7810059,990.2390137,1142.8570557,1648.0450439,1248.4320068,2225.3520508,1404.3210449,705.4050293,690.8229980,1717.0649414,1148.1879883,1242.7719727,2195.9670410,552.4299927,1392.0439453,332.1629944,503.6210022,278.1919861,285.6130066,470.7820129,962.9680176,678.8020020,700.5989990,783.0000000,658.9489746,37984.1523438
216,42129,597.3579712,809.4790039,671.2600098,1792.3499756,3499.6459961,2016.6579590,2095.0620117,1733.5059814,2277.1599121,4915.5322266,2596.8701172,1086.0159912,1563.6319580,1670.6679688,1007.9370117,2782.2409668,1384.7189941,844.5770264,738.6989746,217.2850037,197.5989990,869.1740112,1226.4210205,529.4379883,200.5679932,964.2479858,51.9539986,100.3130035,205.4239960,48.0000000,183.7299957,38877.5234375
217,47001,932.1660156,657.3170166,1111.5570068,1328.9379883,1645.2850342,1448.0980225,1785.2349854,941.0440063,738.9730225,236.2769928,21.2210007,0.0000000,215.8170013,479.3840027,585.7800293,804.6220093,90.7490005,41.3779984,46.1660004,58.4920006,110.9720001,166.8040009,46.7599983,98.1679993,120.7659988,185.0209961,224.0410004,294.5140076,250.1790009,31.0000000,51.3139992,14748.0380859
218,47007,0.0000000,31.2099991,110.4260025,0.0000000,9.3669996,14.2849998,146.5350037,236.4579926,115.4759979,69.7399979,17.5610008,0.0000000,8.2419996,2.6020000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,761.9019775
219,47013,1477.9620361,1521.4239502,1377.3680420,2752.3930664,1202.0880127,2205.8190918,3490.9509277,1834.8170166,1742.4510498,1777.1040039,3133.9599609,1390.3129883,1590.1550293,1066.8499756,723.7760010,787.6569824,878.1589966,902.9940186,922.7630005,1013.8359985,541.8330078,316.2720032,1057.0889893,790.6110229,728.0020142,796.0089722,869.5859985,931.4010010,835.6430054,147.0000000,1127.3969727,39933.6796875
220,47025,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1633.9689941,1542.4279785,2666.4150391,2320.1179199,1901.6789551,1802.4090576,1330.0429688,881.1160278,537.4739990,461.0100098,181.0000000,877.7670288,16135.4267578
221,47035,40.6889992,23.9449997,29.7259998,16.4179993,5.9520001,11.7299995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,85.6210022,255.9409943,265.1019897,267.5969849,291.7980042,218.6959991,90.2809982,47.3909988,12.9860001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1663.8730469
222,47049,259.0580139,207.9770050,254.7830048,430.3460083,224.9309998,221.9989929,134.8079987,89.5899963,21.6429996,30.4449997,65.5579987,86.1780014,94.5510025,255.5489960,288.0159912,210.6889954,2.5120001,11.7639999,83.4739990,14.9519997,15.4250002,111.3140030,33.4129982,0.0000000,3.2739999,21.7029991,21.3560009,16.7889996,203.0000000,0.0000000,0.0000000,3415.0969238
223,47061,42.3769989,44.8899994,81.4680023,63.1800003,46.8759995,50.9700012,55.1679993,60.9819984,28.6310005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.8699999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,482.4120178
224,47115,432.9859924,519.2030029,497.0119934,480.1069946,299.2799988,1111.7380371,221.3459930,273.5329895,162.9019928,747.0440063,119.6809998,122.8079987,110.5199966,45.9430008,52.5250015,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5196.6279297
225,47129,153.4290009,157.4120026,154.5870056,270.0880127,213.5319977,179.4389954,194.3990021,209.5720062,118.8059998,95.8679962,159.0590057,136.4940033,24.5070000,42.1100006,55.7439995,10.9569998,8.0000000,30.7549992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,500.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2714.7580566
226,47143,50.7989998,136.4779968,126.4160004,73.5839996,79.8919983,68.5149994,108.8000031,44.9000015,32.5070000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,721.8909912
227,47151,614.8300171,712.7670288,501.5000000,1296.6739502,477.7359924,493.8120117,258.9219971,322.1839905,391.4150085,270.6879883,253.4499969,201.1529999,215.1529999,154.5610046,107.6460037,46.9309998,167.8699951,59.4910011,21.5079994,152.9859924,134.7810059,176.9100037,35.8709984,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.0000000,0.0000000,7072.8398438
228,47153,1209.9379883,1752.6610107,1621.9780273,2509.7570801,1009.4739990,1292.8220215,1169.1810303,1215.2249756,1168.6250000,2292.3730469,1526.3310547,842.5880127,935.8690186,978.3880005,814.1510010,536.5150146,406.5299988,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21282.4042969
229,48013,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,236.0000000,0.0000000,236.0000000
230,48021,0.0000000,11.9700003,288.0000000,69.8460007,137.3760071,200.0000000,221.0000000,207.0000000,197.7630005,196.8659973,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1529.8210449
231,48161,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,236.0000000,0.0000000,236.0000000
232,48185,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,566.9609985,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,566.9609985
233,48203,231.6369934,651.1550293,247.7209930,214.6710052,246.4210052,268.9670105,266.4809875,269.1199951,233.7640076,224.5789948,227.0820007,247.8309937,266.3290100,281.3959961,289.5690002,236.1380005,246.7230072,269.5939941,228.3710022,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,312.0000000,0.0000000,5459.5498047
234,48223,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,139.0000000,0.0000000,139.0000000
235,48287,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,282.0000000,0.0000000,282.0000000
236,48289,0.0000000,0.0000000,793.2030029,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,392.0000000,0.0000000,1185.2030029
237,48293,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,875.4329834,0.0000000,0.0000000,327.0000000,0.0000000,1202.4329834
238,48331,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239,48355,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
240,48365,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,275.9030151,0.0000000,921.5659790,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,904.8369751,0.0000000,0.0000000,470.0000000,0.0000000,2572.3059082
241,48395,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.1939998,660.7269897,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,104.0000000,0.0000000,769.9209595
242,48401,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,247.0000000,0.0000000,247.0000000
243,48449,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,592.4340210,748.7719727,0.0000000,0.0000000,641.2520142,748.9210205,0.0000000,173.0000000,0.0000000,2904.3789063
244,48479,278.4500122,377.9129944,339.0570068,311.3259888,297.3720093,301.2529907,286.8519897,354.6839905,331.6380005,343.9609985,416.7659912,336.9299927,312.3309937,445.7699890,352.7929993,273.9620056,234.9629974,179.7579956,133.8249969,21.9629993,18.0919991,39.8180008,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5989.4760742
245,49007,4121.1069336,4181.1621094,5202.5278320,4217.9702148,4040.5070801,3863.3369141,3151.6259766,3597.8479004,2768.7810059,2746.0100098,2471.6979980,1037.4890137,1009.7689819,984.2050171,1243.0090332,2426.3640137,1955.9549561,1606.3780518,1389.9549561,1076.2469482,1133.4510498,1169.9570313,853.8800049,264.4010010,233.1049957,470.5780029,193.6739960,344.3890076,526.3510132,795.0000000,818.4790039,59895.2109375
246,49015,1609.6779785,947.7490234,2500.5520020,2096.9350586,1178.8199463,1412.9530029,1722.7530518,1958.7259521,1924.8819580,592.4340210,465.9330139,431.5490112,324.0960083,580.5369873,0.0000000,0.0000000,0.0000000,0.0000000,923.5230103,29.6889992,983.3400269,1586.8299561,641.1359863,1899.4019775,989.7930298,946.0330200,633.0969849,999.4210205,571.9559937,423.0000000,879.8380127,29254.6562500
247,49025,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,25.0000000,741.1779785,766.1779785
248,49041,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,570.0599976,660.2020264,808.0009766,1043.0260010,1254.0560303,952.1350098,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,368.0000000,0.0000000,5655.4804688
249,51027,11918.2343750,14749.3046875,12675.1904297,15344.4824219,14050.1748047,14715.4951172,11877.2421875,15506.4804688,9811.3232422,9333.7802734,13415.9365234,8459.0869141,8537.5468750,7307.7290039,7023.9560547,6301.8901367,5635.8500977,4427.7031250,3801.5681152,3810.6259766,4246.3110352,3839.0849609,3489.1699219,4681.8798828,4960.4677734,4908.1831055,3954.1630859,4061.5649414,3661.3959961,1885.0000000,3602.7690430,241993.5468750
