Historic Coal Production Data: 2001,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2001,3606954,Mount Penn Preparation Plant,Pennsylvania (Anthracite),Berks,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St Clair, PA 17970",,0,3,"6,536"
2001,3606954,Mount Penn Preparation Plant,Pennsylvania (Anthracite),Berks,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St Clair, PA 17970",,0,3,"6,535"
2001,3606905,Amerikohl Mining Inc,Pennsylvania (Bituminous),Butler,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001",,"434,044",35,"87,504"
2001,3608327,Kiski #1,Pennsylvania (Bituminous),Butler,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Rosebud Mining Compa,"301 Market Street, Kittanning, PA 16201",,"85,021",8,"15,526"
2001,3608472,Jmw Mine No. 1,Pennsylvania (Bituminous),Butler,Appalachia Northern,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Jmw Enterprises, Inc.","P.O. Box 312, Bridgeville, PA 15017",,70,1,762
2001,3608885,Blackridge Strips,Pennsylvania (Bituminous),Butler,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Blackridge Associates Inc,"Rd 7, Box 375b, Kittanning, PA 16201",,"11,937",2,"4,624"
2001,3600844,#73,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,R & R Mining Inc,"450 Stoystown Rd, Somerset, PA 15501",,"11,976",16,"29,281"
2001,3601110,Feller #2 Strip Mine,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Cooney Bros Coal Co,"P. O. Box 246, Cresson, PA 16630",,"353,206",87,"201,116"
2001,3606928,Becker/Bender,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Paul F Becker Coal Company,"1593 Old Rte 22, Duncansville, PA 16635",,"29,556",2,"5,547"
2001,3607270,Garmantown Mine,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,L & J Energy Company Inc,"P.O. Box J, Grampian, PA 16838",,"58,078",7,"17,434"
2001,3607814,Mcdermott,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Laurel Land Development Inc,"P.O. Box 629, Carrolltown, PA 15722",,"72,171",16,"32,045"
2001,3608106,T. J. #1,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,T. J. Mining Inc.,"P.O. Box 370, Carrolltown, PA 15722",,"10,617",6,"10,592"
2001,3608276,Cambria Cogen Facility,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Cambria Cogen (I), L.L.C.","243 Rubisch Rd, Ebensburg, PA 15931",,0,47,"21,520"
2001,3608396,R. J. C. Kohl #1,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,R. J. C. Kohl Inc.,"P.O. Box 299, Nicktown, PA 15762",,"6,305",2,"1,244"
2001,3608398,Epb Strip,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,E P Bender Coal Co Inc,"P. O. Box 594, Carrolltown, PA 15722",,"336,310",30,"72,944"
2001,3608549,South Fork Strip,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Dunamis Resources, Inc.","One Energy Pl.,suite 400, Latrobe, PA 15650",,"2,839",3,422
2001,3608750,"Bell Resources, Inc.",Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Bell Resources, Inc.","R.R. 2, Box 281, Curwensville, PA 16833",,"52,625",6,"11,076"
2001,3608836,Twin Rocks Mine,Pennsylvania (Bituminous),Cambria,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,"359,993",19,"42,255"
2001,3608848,Cambria - Pitt 001,Pennsylvania (Bituminous),Cambria,Appalachia Northern,"Active, men not working, not producing",Surface,Indepedent Producer Operator,Mine only,Laurel Energy L.P.,"One Energy Pl, Ste 9000, Latrobe, PA 15650",,"90,532",8,"14,501"
2001,3605208,Ancient Sun Strip,Pennsylvania (Bituminous),Clarion,Appalachia Northern,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Ancient Sun, Inc.","P.O. Box 129, Shippenville, PA 16254",,"2,500",1,400
2001,3607011,Sandy Flat,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Msm Coal Co., Inc.","P.O. Box 243, Dubois, PA 15801",,"13,640",2,"5,133"
2001,3608539,Piney Creek Project,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,Piney Creek Lp,"428 Power Lane, Clarion, PA 16214",,0,8,"10,373"
2001,3608539,Piney Creek Project,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Underground,Operating Subsidiary,Preparation Plant,Piney Creek Lp,"428 Power Lane, Clarion, PA 16214",,0,2,"1,550"
2001,3608607,Milestone Pit #1,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Milestone Crushed, Inc.","521 South St., P.O. Box 64, Clarion, PA 16214",,"54,804",7,"12,239"
2001,3608763,Rfi Strip & Tipple,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Rfi Energy, Inc.","P.O. Box 69, Clarion, PA 16214",United Mine Workers of America,"293,158",49,"121,040"
2001,3608768,Clarion Mine,Pennsylvania (Bituminous),Clarion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Original Fuels Inc,"P.O. Box 343, Punxsutawney, PA 15767",,"112,548",7,"18,251"
2001,3600871,Brown #5,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"E. M. Brown, Inc.","P. O. Box 767, Clearfield, PA 16830",,"13,142",6,"10,073"
2001,3600879,K & J Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"K & J Coal Co., Inc.","P.O. Box 189, Westover, PA 16692",,"234,363",55,"125,462"
2001,3600884,River Hill Coal Co,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"River Hill Coal Co., Inc.","P.O. Box 3, Karthaus, PA 16845",,"405,656",63,"123,551"
2001,3601241,Rockton/Shaffer Mine,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Strishock Coal Company,"220 Hillcrest Drive, Dubois, PA 15801",,"134,558",21,"53,604"
2001,3602715,Hamilton Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Contractor,Preparation Plant,Al Hamilton Contracting Compan,"R. D. #1 Box 87, Woodland, PA 16881",,"4,890",12,"18,949"
2001,3602725,Shane Mine,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Hepburnia Coal Co., Inc.","P.O. Box I, Grampian, PA 16838",,"100,935",15,"33,517"
2001,3602733,Kasubick #4,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Kasubick Bros Coal Co,"501 David Street, Houtzdale, PA 16651",,"17,178",2,"4,224"
2001,3604186,Long #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,A W Long Coal Co,"715 Laurel Street, Philipsburg, PA 16866",,"6,079",2,"4,845"
2001,3605493,Reese No 1 & 2 Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Philip Reese Coal Company Inc,"P.O. Box 14, Karthaus, PA 16845",,"10,002",2,"4,699"
2001,3605513,Speedway No 1 Strip Mine,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Sky Haven Coal Inc,"R.D. 1, Box 180, Penfield, PA 15849",,"726,185",120,"334,625"
2001,3606212,Brink Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Contractor,Mine only,Howard Neal Coal Corporation,"175 Mcknight Road, Blairsville, PA 15717",,"414,840",45,"94,224"
2001,3606432,Cunnard Tipple,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Jill Mining Co Inc,"P. O. Box 8, Wallaceton, PA 16876",,0,5,"16,776"
2001,3606586,Waroquier No 1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Waroquier Coal Company,"P. O. Box 128, Clearfield, PA 16830",,"104,724",18,"44,612"
2001,3607111,Fuel Fabricators Preparation P,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Permanently abandoned,Surface,Indepedent Producer Operator,Preparation Plant,Fuel Fabricator's Inc,"P.O. Box 368, Bigler, PA 16825",,0,10,"24,266"
2001,3607111,Fuel Fabricators Preparation P,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Permanently abandoned,Underground,Indepedent Producer Operator,Preparation Plant,Fuel Fabricator's Inc,"P.O. Box 368, Bigler, PA 16825",,0,4,"10,399"
2001,3607205,Bell #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Forcey Coal Inc,"P.O. Box 225, Madera, PA 16661",,"280,027",18,"52,973"
2001,3607550,Swisher Contracting,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Swisher Contracting Inc.,"P.O. Box 1223, Clearfield, PA 16830",,"101,002",17,"33,265"
2001,3607561,Baumgardner Operation,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Larry D. Baumgardner Coal Co.,","Box 186, Lanse, PA 16849",,"100,083",8,"19,744"
2001,3607670,King #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,King Coal Sales Inc.,"P. O. Box 712, Philipsburg, PA 16866",,"105,399",12,"27,779"
2001,3608071,Enercorp Inc,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Enercorp Inc,"R. D. 2 Box 236, Morrisdale, PA 16858",,"50,624",9,"16,296"
2001,3608080,Johnson #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,R.B. Contracting,"R.D. #1 Box 13, Curwensville, PA 16833",,"10,805",2,760
2001,3608111,Larson #1 Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Larson Enterprises, Inc.","P. O. Box 96, Kylertown, PA 16847",,"68,683",13,"28,899"
2001,3608163,Hoover Job,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Junior Coal Contracting Inncor,"R. D. #3 Box 225a, Philipsburg, PA 16866",,"147,124",15,"34,175"
2001,3608248,Shawver Operation,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Hilltop Coal Co.,"R.D. 1 Box 347, Houtzdale, PA 16651",,431,1,212
2001,3608376,Beth #2,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Beth Mining Co.,"815 Rock Run Road, Glen Campbell, PA 15742",,"11,702",2,"4,140"
2001,3608417,Johnson #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Contractor,Mine only,Johnson Brothers Coal Company,"R. D. 1, Box 580, Mahaffey, PA 15757",,"124,334",11,"26,261"
2001,3608422,Moravian Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Moravian Run Reclamation Compa,"605 Sheridan Drive, Clearfield, PA 16830",,"150,674",12,"37,417"
2001,3608437,Lightning #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Thunder Coal Company,"R. D. Box 477, Grampian, PA 16838",,"2,854",1,"1,050"
2001,3608512,Laurel Ridge Mine,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Laurel Run Reclamation Company,"R.D. 1, Box 87, Dale Roa, Woodland, PA 16881",,"92,175",18,"46,861"
2001,3608606,Forcey Tipple,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Forcey Coal Inc.,"P.O. Box 225, Madera, PA 16661",,0,4,"9,800"
2001,3608608,Waroquier Tipple,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Waroquier Coal Company,"P.O. Box 128, Clearfield, PA 16830",,0,6,"14,423"
2001,3608609,Bells Landing Tipple,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Hepburnia Coal Co., Inc.","P.O. Box I, Grampian, PA 16838",,0,6,"12,912"
2001,3608683,River Hill Tipple,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"River Hill Coal Co., Inc.","P.O. Box 3, Karthaus, PA 16845",,0,13,"24,912"
2001,3608769,Dte River Hill,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Contractor,Preparation Plant,"Headwaters, Inc.","11778 S Election Dr, #21, Draper, UT 84020",,0,22,"47,222"
2001,3608778,Kimble Mine,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,W Ruskin Dressler Coal,"P.O. Box 39, Rockton, PA 15856",,307,2,500
2001,3608795,Dimmick #1,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Gregg Barrett Coal,"Capricorn Court Lot 5, Clearfield, PA 16830",,"5,200",2,640
2001,3608833,Atlantic,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,G & S Timber Inc.,"P.O. Box 207, Curwensville, PA 16833",,189,1,192
2001,3608838,Mark Coal,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Francis B. Kitko,"Box 166, Vulcan Road, Madera, PA 16661",,"2,822",1,"1,340"
2001,3608858,Shud Hounds Strip,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Shuds Coal Hounds, Inc.","Rr 1, Box 301, Houtzdale, PA 16651",,"2,411",2,"2,592"
2001,3608867,Irishtown Strips,Pennsylvania (Bituminous),Clearfield,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,T.D.K. Coal Sales Inc.,"P.O. Box 259, Brockway, PA 15824",,"53,277",11,"31,151"
2001,3605023,Morris Ridge Strip,Pennsylvania (Anthracite),Columbia,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Mallard Contracting Company, I","Lehigh & Poplar Sts., Mount Carmel, PA 17851",,"42,806",10,"20,405"
2001,3605451,L & E Buck Stripping,Pennsylvania (Anthracite),Columbia,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,L & E Coal Co,"P.O. Box 353, Cresco, PA 18326",,"5,589",2,"2,730"
2001,3607838,Harmony Mine,Pennsylvania (Anthracite),Columbia,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Uae Coalcorp Associates,"P.O. Box 306, Mount Carmel, PA 17851",,"181,234",45,"97,899"
2001,3608590,Continental Strip,Pennsylvania (Anthracite),Columbia,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Girardville Coal Company,"P O Box 100, Girardville, PA 17935",,"43,716",22,"49,109"
2001,3608780,Logan Surface Mine,Pennsylvania (Anthracite),Columbia,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Blaschak Coal Corporation,"P O Box 12, Mahanoy City, PA 17948",,"34,981",9,"17,286"
2001,3601919,Meadowbrook Washery,Pennsylvania (Anthracite),Dauphin,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Meadowbrook Coal Co. Inc.,"6690 State Route 209, Lykens, PA 17048",,0,10,"19,913"
2001,3601262,Tamburlin Strip,Pennsylvania (Bituminous),Elk,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Tamburlin Brothers Coal Compan,"P.O. Box 1419, Clearfield, PA 16830",,"194,019",22,"55,770"
2001,3605206,Fairview No 1 Strip,Pennsylvania (Bituminous),Elk,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Fairview Coal Company, Inc.","P.O. Box R, Ridgway, PA 15853",,"22,764",3,"8,028"
2001,3608151,Brandy Camp,Pennsylvania (Bituminous),Elk,Appalachia Northern,Permanently abandoned,Surface,Contractor,Mine only,Planet Mining Inc.,"R.D. #6 Box 231, Kittanning, PA 16201",,"44,889",9,"9,055"
2001,3608575,Buhler,Pennsylvania (Bituminous),Elk,Appalachia Northern,Active,Surface,Contractor,Mine only,"Big Mack Leasing Co., Inc.","Rd #6, Box 231, Kittanning, PA 16201",,"221,485",19,"51,657"
2001,3608989,31 South,Pennsylvania (Bituminous),Elk,Appalachia Northern,Active,Surface,Contractor,Mine only,"Little R, Inc.","R.D. 6, Box 231, Kittanning, PA 16201",,"44,154",8,"11,693"
2001,3603535,Purco Strip,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Purco Coal Inc,"22 Van Voorhis Lane, Monongahela, PA 15063",,"8,807",3,"6,150"
2001,3605471,Patterson Strip,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Patterson Coal Company,"41 Elizabeth Drive, Smithfield, PA 15478",,"33,016",3,"4,224"
2001,3606253,Hill Strip,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,T L Hill Coal Company,"2195 Morgantown Rd, Uniontown, PA 15401",,"8,060",2,"3,200"
2001,3607671,Durant Strip 002 Pit,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Durant Excavating Company,"18 N. Ross St, Masontown, PA 15461",,"5,104",2,"2,838"
2001,3607689,Theodore R Genovese Iii Coal C,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Theodore R Genovese Ii Coal Co,"General Delivery, Chalk Hill, PA 15421",,"4,105",2,955
2001,3607882,Mt Braddock Strip,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Christopher Resources,"P.O. Box 197, Mt Braddock, PA 15465",,"48,293",11,"20,664"
2001,3607973,Fayette Co Strips,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"P.O. Box 427, Acme, PA 15610",,"243,201",24,"52,099"
2001,3607999,Bute Refuse Pile,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Mine closed by MSHA,Underground,Indepedent Producer Operator,Preparation Plant,Carbon Fuel Resources Inc,"200 College Dr, Suite 300, Lemont Furnac, PA 15456",,0,4,"9,323"
2001,3608291,Stash Mining Co Usx Strip,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Stash Mining Company,"P.O. Box 20, Waltersburg, PA 15488",,"12,615",4,"7,840"
2001,3608505,Ajamm,Pennsylvania (Bituminous),Fayette,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Piccolomini Contractors Inc,"Rd 1 Box 49, Waltersburg, PA 15488",,"11,839",2,632
2001,3601301,Dunkard Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine only,Dunkard Mining Company,"P.O. Box 8, Dilliner, PA 15327",United Mine Workers of America,"131,382",34,"73,904"
2001,3601302,Titus,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Eberhart Coal Co,"258 Woodside Old Frame R, Smithfield, PA 15478",,"3,535",2,"3,384"
2001,3604175,Robena Preparation Plant,Pennsylvania (Bituminous),Greene,Appalachia Northern,Temporarily closed,Underground,Operating Subsidiary,Preparation Plant,Consolidation Coal Company,"273 Alicia Road, Greensboro, PA 15338",United Mine Workers of America,0,82,"194,850"
2001,3604281,Dilworth Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine only,Consolidation Coal Company,"Dilworth Mine, Rices Landing, PA 15357",United Mine Workers of America,"4,715,583",399,"830,354"
2001,3604796,Dunkard Strip,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Chess Coal Company,"P.O. Box 37, Dilliner, PA 15327",,513,2,"1,331"
2001,3605018,Cumberland Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Rag Cumberland Resources Lp,"R.D #3, Box 184, Waynesburg, PA 15370",United Mine Workers of America,"6,654,799",559,"1,247,089"
2001,3605466,Emerald Mine No 1,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Rag Emerald Resources Lp,"P.O. Box 871, Rt 218 Sou, Waynesburg, PA 15370",United Mine Workers of America,"6,738,254",515,"1,170,044"
2001,3606210,Dunkard Surface Plant,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Operating Subsidiary,Preparation Plant,Dunkard Mining Co,"P.O. Box 8, Dilliner, PA 15327",United Mine Workers of America,0,9,"17,394"
2001,3607230,Bailey Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Consol Pennsylvania Coal Compa,"725 Majorsville Road, West Finley, PA 15377",,"10,327,224",502,"1,223,059"
2001,3607416,Enlow Fork Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Consol Pennsylvania Coal Compa,"332 Enon Church Rd, West Finley, PA 15377",,"10,326,124",444,"1,105,947"
2001,3608572,Mather Strip,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,C J & L Coal,"P.O. Box 133, Jefferson, PA 15344",,"28,379",2,"4,094"
2001,3608748,Minor Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Sbx Corp.,"668 Lower Hildebrand Rd, Morgantown, WV 26501",,"46,358",3,"5,320"
2001,3608765,Mathews Surface Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Coresco Inc,"P.O. Box 1209, Morgantown, WV 26507",,"172,315",7,"14,295"
2001,3608815,Mather,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Mather Recovery Systems Llc,"1620 Locust Ave, Fairmont, WV 26554",,"5,549",3,"1,750"
2001,3608831,Dooley Run Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Dana Mining Company Inc,"P.O. Box 189, Maidsville, WV 26541",,"106,094",12,"27,491"
2001,3609050,Mt Morris Surface Mine,Pennsylvania (Bituminous),Greene,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Patriot Mining Company, Inc.","P.O. Box 4360, Star City, WV 26504",,"13,023",8,"2,414"
2001,4601968,Blacksville No 2,Pennsylvania (Bituminous),Monongalia,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P. O. Box 24, Wana, WV 26590",United Mine Workers of America,"5,034,038",470,"927,715"
2001,3600930,Rayne No. 1,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,"Rayne Energy, Inc.","410 Franklin Street, Clymer, PA 15728",,"83,589",14,"27,291"
2001,3601325,Beilchick Bros Strips,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Beilchick Brothers,"Box 7, Heilwood, PA 15745",,"3,169",3,"2,160"
2001,3601349,Kraynak #3,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Kraynak Coal Company,"Rd #1, Mahaffey, PA 15757",,"16,122",3,"5,660"
2001,3605019,Twin Brook #3,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Contractor,Mine only,Twin Brook Coal Co,"135 Twin Brook Rd., Marion Center, PA 15759",,"24,096",3,"5,380"
2001,3606475,Homer City Processing Plant,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,Homer City Coal Processing Cor,"P.O. Box 47, Homer City, PA 15748",United Mine Workers of America,0,5,"8,536"
2001,3606475,Homer City Processing Plant,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Underground,Operating Subsidiary,Preparation Plant,Homer City Coal Processing Cor,"P.O. Box 47, Homer City, PA 15748",United Mine Workers of America,0,43,"76,826"
2001,3607105,Diamondville Strip,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Mears Enterprises, Inc.","P.O. Box 157, Clymer, PA 15728",,"77,238",4,"9,253"
2001,3607437,Rochester Mills Strip Mine,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,T L H Coal Company,"4401 Pollock Rd., Marion Center, PA 15759",,"61,864",7,"15,908"
2001,3607688,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Fuelmakers Inc,"P.O. Box 157, Clymer, PA 15728",,0,1,"2,995"
2001,3607688,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Fuelmakers Inc,"P.O. Box 157, Clymer, PA 15728",,0,13,"26,950"
2001,3607880,Kochanowski,Pennsylvania (Bituminous),Indiana,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Simpson Coal Co.,"Rd #1, Box 244, New Alexandri, PA 15670",,"15,864",2,"3,760"
