Year,MSHA ID,Mine Name,MineState,MineCounty,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1996,1202076,Columbia Maintenance Services,Indiana,Pike,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,"Black Beauty Mining, Inc.","P. O. Box 312, Evansville, IN 47702",Non-Union,"1,491,035"
1996,1202165,Patoka River Mine,Indiana,Pike,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Triad Mining Of Indiana,"4251 West Co. Rd. 125 S., Petersburg, IN 47567",-,"29,157"
1996,1200326,Hawthorn,Indiana,Sullivan,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P. O. Box 1233, Charleston, WV 25324",United Mine Workers of America,"3,317,693"
1996,1200332,Kindill 3 Mine,Indiana,Sullivan,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Kindill Mining, Inc.","P. O. Box 338, Oakland City, IN 47660",United Mine Workers of America,"1,454,776"
1996,1200322,Chinook Mine,Indiana,Vigo,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,Amax Coal Company,"11498 Bloomington Road, Brazil, IN 47834",United Mine Workers of America,"1,572,255"
1996,1202174,Farmersburg Mine,Indiana,Vigo,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Black Beauty Mining, Inc.","P. O. Box 312, Evansville, IN 47702",-,"121,866"
1996,1200336,Squaw Creek,Indiana,Warrick,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"Post Office Box 1233, Charleston, WV 25324",United Mine Workers of America,"1,388,485"
1996,1200337,Lynnville,Indiana,Warrick,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"Post Office Box 1233, Charleston, WV 25324",United Mine Workers of America,"3,404,172"
1996,1201395,Solar #1 Warrick,Indiana,Warrick,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Solar Sources, Inc.","Post Office Box 7, Petersburg, IN 47567",Non-Union,"512,552"
1996,1202060,Deer Ridge,Indiana,Warrick,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,United Minerals Co. Llc,"P. O. Box 239, Huntingburg, IN 47542",Non-Union,"668,840"
1996,1202152,Zimmer Mine,Indiana,Warrick,Illinois Basin,Active,Surface,Contractor,Mine only,"Danny Jasper, Inc.","1287 Justin Street, Jasper, IN 47546",-,"114,040"
1996,1202173,Deer Ridge,Indiana,Warrick,Illinois Basin,Active,Surface,Contractor,Mine only,"Danny Jasper, Inc","1287 Justin Street, Jasper, IN 47546",-,"41,359"
1996,1400235,Mine #22,Kansas,Crawford,Interior,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,The Clemens Coal Co.,"P.O. Box 299, Pittsburg, KS 66762",United Mine Workers of America,"232,273"
1996,1505335,No. 1,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,T & T Fuels Inc.,"P.O. Box Y, Middlesboro, KY 40965",-,"26,011"
1996,1505335,No. 1,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,T & T Fuels Inc.,"P.O. Box Y, Middlesboro, KY 40965",Non-Union,"615,106"
1996,1509568,Stone Mine No. 2,Kentucky (East),Bell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bell County Coal Corp,"Rt 1 Box 290, Middlesboro, KY 40965",Non-Union,"232,684"
1996,1512564,Straight Creek #1 Mine,Kentucky (East),Bell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Left Fork Mining Inc.,"P.O. Box 405, Arjay, KY 40902",-,"88,510"
1996,1513770,Mine # 1,Kentucky (East),Bell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,D & L Coal Company,"P.O. Box 97, Middlesboro, KY 40965",Non-Union,"8,015"
1996,1514152,York Branch Mine,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 157, Bardstown, KY 40004",Non-Union,"451,137"
1996,1515455,Mine No. 1,Kentucky (East),Bell,Appalachia Central,Active,Underground,Contractor,Mine only,Good Coal Company,"P.O. Box 429, Arjay, KY 40902",Non-Union,"254,776"
1996,1515928,No. 1 Surface,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,"Evans Coal Co., Inc.","Hc 88, Box 2120, Flat Lick, KY 40935",Non-Union,"109,875"
1996,1516424,Bell County No. 1,Kentucky (East),Bell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bell County Coal Corp.,"Rt 1 Box 290, Middlesboro, KY 40965",Non-Union,"462,634"
1996,1516516,# 2 Surface,Kentucky (East),Bell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Twin Star Coal Corp,"Rt. 1 Box 259b Hwy 63, Cumberland Ga, TN 37724",Non-Union,"59,283"
1996,1516695,No. 3,Kentucky (East),Bell,Appalachia Central,Active,Underground,Contractor,Mine only,Arjay Mining Inc,"Box 546, Middlesboro, KY 40965",Non-Union,"121,130"
1996,1516795,Dr # 4,Kentucky (East),Bell,Appalachia Central,Active,Underground,Contractor,Mine only,Del Rio Inc,"P.O. Box 2218, Middlesboro, KY 40965",Non-Union,"120,126"
1996,1516911,No. 2 Surface,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,"Debra Lynn Coals, Inc.","P O Box 2157, Middlesboro, KY 40965",Non-Union,"397,375"
1996,1517350,Mine No 1,Kentucky (East),Bell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blackstar Coal Co. Inc.,"Box 443, Phelps, KY 41553",Non-Union,"232,547"
1996,1517354,Mine #15,Kentucky (East),Bell,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine only,"Calvary Coal Co., Inc.","P.O. Box 893, Hyden, KY 41749",Non-Union,"150,405"
1996,1517432,Dr #6,Kentucky (East),Bell,Appalachia Central,Active,Underground,Contractor,Mine only,"Del Rio, Inc","P O Box 2218, Middlesboro, KY 40965",-,"466,178"
1996,1517548,Mine No  2,Kentucky (East),Bell,Appalachia Central,Active,Underground,-,Mine only,Givens Coal Company Inc,"P O Box 1948, Middlesboro, KY 40965",-,"1,789"
1996,1517607,Dr #7,Kentucky (East),Bell,Appalachia Central,Active,Underground,Contractor,Mine only,Del Rio Inc.,"P O Box 2218, Middlesboro, KY 40965",-,"309,987"
1996,1517642,Cardinal #1 Mine,Kentucky (East),Bell,Appalachia Central,Active,Surface,-,Mine only,Cloverfork Mining & Excav Co I,"8174 E Hwy 72, Pathfork, KY 40863",Non-Union,"5,940"
1996,1517655,Bernthaler,Kentucky (East),Bell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Bernthaler Inc,"Rt 1 Box 259, Cumberland Ga, TN 37724",-,"14,012"
1996,1517748,Jim Branch #2,Kentucky (East),Bell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Calvary Coal Co Inc.,"P.O. Box 893, Hyden, KY 41749",-,"204,890"
1996,1517750,Straight Creek,Kentucky (East),Bell,Appalachia Central,Active,Surface,Contractor,Mine only,Nally & Hamilton Enterprises I,"Po Box 157, Bardstown, KY 40004",-,"701,524"
1996,1517792,Hance Seam,Kentucky (East),Bell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Ct&l Coal Company,"Po Box 114, Hulen, KY 40845",-,"10,494"
1996,1503328,Ridgeline Mine,Kentucky (East),Breathitt,Appalachia Central,Inactive,Surface,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P O Box 928, Jackson, KY 41339",-,"533,371"
1996,1512845,Wolf Creek Job,Kentucky (East),Breathitt,Appalachia Central,Active,Surface,Contractor,Mine only,"Miller Bros Coal, Inc.","Hc 75 Box 220, Leburn, KY 41831",Non-Union,"66,873"
1996,1517230,U.k. Job,Kentucky (East),Breathitt,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Addington, Inc.","P.O. Box 230, Ivel, KY 41642",Non-Union,"1,107,914"
1996,1517318,Auger Mine #12,Kentucky (East),Breathitt,Appalachia Central,Active,Surface,Contractor,Mine only,B & H Coal Co. Inc.,"P. O. Box 221, Jackson, KY 41339",Non-Union,"22,250"
1996,1517627,Auger Mine #17,Kentucky (East),Breathitt,Appalachia Central,Inactive,Surface,Contractor,Mine only,B&h Coal Co. Inc.,"P. O. Box 221, Jackson, KY 41339",-,"45,316"
1996,1517782,Steel Fork Mine,Kentucky (East),Breathitt,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Delta Machinery Company, Inc.","P. O. Box 944, Jackson, KY 41339",-,"7,500"
1996,1517793,Job 17 South,Kentucky (East),Breathitt,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Addington Enterprises, Inc.","1500 Big Run Road, Ashland, KY 41102",-,"471,005"
1996,1517801,#4 Surface,Kentucky (East),Breathitt,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"Hannco Energy, Inc.","P. O. Box 1005, Hindman, KY 41822",-,"16,333"
1996,1517644,Provo,Kentucky (West),Butler,Illinois Basin,Inactive,Surface,Indepedent Producer Operator,Mine only,"Eel River Resources, Inc.","7677 Michael Lane, Newburgh, IN 47630",-,"170,415"
1996,1517780,Aberdeen Mine,Kentucky (West),Butler,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Zielinski Construction Corp.,"P.O. Box 21675, Owensboro, KY 42304",-,"73,951"
1996,1514455,Egypt,Kentucky (West),Christian,Illinois Basin,Inactive,Surface,Contractor,Mine only,"Centennial Resources, Inc.","P.O. Box 698, Madisonville, KY 42431",-,"32,153"
1996,1513403,Laurel Forks,Kentucky (East),Clay,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Sandhill Energy, Inc.","Rt. 7, Box 497a, Manchester, KY 40962",-,"46,574"
1996,1516099,#15 Strip,Kentucky (East),Clay,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"Ikerd-Bandy Co., Inc.","P.O. Box 375, Manchester, KY 40962",Non-Union,"42,281"
1996,1517155,No. 1,Kentucky (East),Clay,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"T & T Coal, Inc.","Rt. 1 Box 643, Manchester, KY 40962",Non-Union,"2,062"
1996,1517319,No. 1,Kentucky (East),Clay,Appalachia Central,Active,Surface,Contractor,Mine only,"T & T Coal, Inc.","Rt 1  Box 643, Manchester, KY 40962",-,"5,420"
1996,1517858,#1,Kentucky (East),Clay,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",-,"2,117"
1996,1515975,Keda Mine,Kentucky (West),Daviess,Illinois Basin,Inactive,Surface,Indepedent Producer Operator,Mine only,"Vanover Coal Co., Inc.","5021 Highway 554, Utica, KY 42376",-,"9,265"
1996,1517311,Lanham #2,Kentucky (West),Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Lanham Mining Co. Inc.,"7415 Terminal Road, Maceo, KY 42355",Non-Union,"560,992"
1996,1517362,Mayfield,Kentucky (West),Daviess,Illinois Basin,Inactive,Surface,Indepedent Producer Operator,Mine only,R & L Winn Mining,"8390 Hwy 140, Calhoun, KY 42327",-,"16,586"
1996,1517418,Bon Harbor,Kentucky (West),Daviess,Illinois Basin,Inactive,Surface,Contractor,Mine only,Zielinski Construction Corp.,"P.O. Box 21675, Owensboro, KY 42304",-,"113,917"
1996,1517732,Panther Creek Minee,Kentucky (West),Daviess,Illinois Basin,Inactive,Surface,Indepedent Producer Operator,Mine only,"Ken-Coal, Inc.","6057 Us Hwy 60e, Suitee5, Owensboro, KY 42303",-,"163,339"
1996,1517844,Landfill Mine,Kentucky (West),Daviess,Illinois Basin,Inactive,Surface,Indepedent Producer Operator,Mine only,Zielinski Construction Corp.,"P.O. Box 21675, Owensboro, KY 42304",-,"29,903"
1996,1504079,No. 4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"M & D Coal Co., Inc.","General Delivery, Dema, KY 41859",Non-Union,"49,814"
1996,1512303,No. 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine and Preparation Plant,"Ro - Co Resources, Inc.","Po Box 1257, Pikeville, KY 41502",Non-Union,"113,589"
1996,1512963,# 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"Emily Enterprises, Inc.","1720 Wolf Pit Branch, Elkhorn City, KY 41522",Non-Union,"265,130"
1996,1513962,Job #11 Prater Fork Strip,Kentucky (East),Floyd,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"Branham & Baker Coal Co., Inc.","328 N. Lake Drive, Prestonsburg, KY 41653",Non-Union,"897,876"
1996,1515400,Coal Mac # 17 Surface,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Coal Mac Inc.,"P.O. Box 3428, Pikeville, KY 41501",Non-Union,"222,344"
1996,1516126,No. 3,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"M & D Coal Co., Inc.","General Delivery, Dema, KY 41859",Non-Union,"39,889"
1996,1516144,No. 2,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Reynolds Branch Coal Co., Inc.","Po Box 620, Martin, KY 41649",Non-Union,"125,000"
1996,1516177,#1,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Dude Branch Mining, Inc.","P.O. Box 249, Stanville, KY 41659",Non-Union,"32,834"
1996,1516615,Mine #17,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,Branham & Baker Underground Co,"Po Box 271, Prestonsburg, KY 41653",-,"171,966"
1996,1516699,#2,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"Dude Branch Mining, Inc.","Box 249, Stanville, KY 41659",Non-Union,"52,086"
1996,1516850,#2,Kentucky (East),Floyd,Appalachia Central,Active,Underground,-,Mine only,"Raging Bull Coal Co., Inc.","Box 249, Stanville, KY 41659",-,"105,838"
1996,1517107,No. 2,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine only,"Hunter Mining Company, Inc.","P. O. Box 249, Stanville, KY 41659",-,"38,447"
1996,1517159,Mine No. 9,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Ho-Jo Coal, Inc.","P.O. Box 1137, Paintsville, KY 41240",-,"9,374"
1996,1517223,No. 3,Kentucky (East),Floyd,Appalachia Central,Active,Underground,-,Mine only,Last Gasp Coal Corporation,"425 Click Branch Road, Martin, KY 41649",-,"19,307"
1996,1517227,No. 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Simpson'S Branch Coal Co., Inc","Box 285, Hi Hat, KY 41636",Non-Union,"28,724"
1996,1517228,No. 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,-,Mine only,"Thunder Ridge Mining, Inc.","P. O. Box 848, Prestonsburg, KY 41653",-,"27,314"
1996,1517277,# 4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"J & R Coal Co., Inc.","P. O. Box 249, Stanville, KY 41659",Non-Union,"151,127"
1996,1517291,No. 1,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Ebenezer Coal Co., Inc.","267 Green Branch, Stambaugh, KY 41257",Non-Union,"55,369"
1996,1517327,Spradlin Branch Mine,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Lodestar Energy Inc.,"251 Tollage Creek, Pikeville, KY 41501",-,"791,283"
1996,1517335,No. 2 Surface,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,N.a.l.r. Coal Corporation,"P.O. Box 330, Ivel, KY 41642",-,"130,077"
1996,1517384,# 6,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,T. R. & H. Development,"250 Ratliff Road, Paintsville, KY 41240",-,"57,049"
1996,1517390,No. 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Hope Mining, Inc.","Box 435, Betsy Layne, KY 41605",-,"147,919"
1996,1517407,No. 4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"C & L Coal Co, Inc.","1767 Marrowbone Creek Rd, Elkhorn City, KY 41522",-,"92,852"
1996,1517490,Hays Branch Mine,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Arc Energy, Inc.","P. O. Box 3633, Pikeville, KY 41501",-,"92,236"
1996,1517506,No. 5,Kentucky (East),Floyd,Appalachia Central,Active,Underground,-,Mine only,"Miller Mining Company, Inc.","Box 1192, Prestonsburg, KY 41653",-,"78,433"
1996,1517562,No. 3,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"Jilco, Inc.","Box 1522, Prestonsburg, KY 41653",Non-Union,"51,915"
1996,1517583,No. 1,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Lost Creek Mining, Inc.","P. O. Box 848, Prestonsburg, KY 41653",-,"80,026"
1996,1517590,Mine # 2,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Contractor,Mine only,Last Gasp Coal Corporation,"425 Click Branch Road, Martin, KY 41649",-,"40,409"
1996,1517632,No. 2,Kentucky (East),Floyd,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine only,"Ebenezer Coal Co., Inc.","267 Green Branch, Stambaugh, KY 41257",-,"21,355"
1996,1517660,Spurlock Mine,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Lodestar Energy Inc.,"251 Tollage Creek, Pikeville, KY 41501",Non-Union,"566,562"
1996,1517661,Ivy Creek Mine,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Lodestar Energy Inc.,"251 Tollage Creek, Pikeville, KY 41501",-,"769,105"
1996,1517667,9ab-H4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Consol Of Kentucky, Inc.","P. O. Box 130, Mousie, KY 41839",-,"544,126"
1996,1517673,No. 2 Auger,Kentucky (East),Floyd,Appalachia Central,Active,Surface,-,Mine only,D F M Inc.,"Box 367, Allen, KY 41601",-,"2,392"
1996,1517700,No. 1,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Prater Creek Coal Corp.,"P. O. Box 2831, Pikeville, KY 41502",Non-Union,"68,105"
1996,1517704,#1a,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"J & V Coal Co., Inc.","Box 249, Stanville, KY 41659",-,"151,793"
1996,1517705,Wayland South Mine,Kentucky (East),Floyd,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O.Box 958, Hazard, KY 41702",-,"259,991"
1996,1517706,#4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"Hunter Mining, Inc.","P. O. Box 219, Betsy Layne, KY 41605",-,"55,386"
1996,1517723,#2a,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"J & V Coal Co., Inc.","Box 249, Stanville, KY 41659",-,"104,592"
1996,1517734,No. 4,Kentucky (East),Floyd,Appalachia Central,Active,Underground,Contractor,Mine only,"Island Fork Construction Ltd,i","29501 Mayo Trail, Catlettsburg, KY 41129",-,"233,682"
