Historic Coal Production Data: 2002,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2002,3607758,Jett Stripping,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Jett Contracting Company,"P O Box 243, 231 Winfield, Brockton, PA 17925",,"1,114",2,"1,230"
2002,3607772,Lone Eagle Mine,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Lone Eagle Coal Company Inc,"P.O. Box 210, Seltzer, PA 17974",,355,2,227
2002,3607797,Packer V,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Girardville Coal Company,"P.O. Box 100, Girardville, PA 17935",,"14,000",6,"6,438"
2002,3607805,W. M. P. I.,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",,0,19,"37,574"
2002,3607805,W. M. P. I.,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",,0,19,"37,573"
2002,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St Clair, PA 17970",,0,2,"2,965"
2002,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St Clair, PA 17970",,0,1,"2,964"
2002,3607979,St Nicholas Cogeneration Plant,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Schuylkill Energy Resources In,"P.O. Box 112, Shenandoah, PA 17976",,0,12,"30,273"
2002,3608031,Skidmore Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Rhen Coal Co.,"11 Locust St., Pine Grove, PA 17963",,"2,035",3,"2,755"
2002,3608034,Mountaintop Strip,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Mountaintop Coal Mining Inc,"P O Box 183, Elysburg, PA 17824",,"13,805",4,"6,891"
2002,3608140,Bell Stripping,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Split Vein Coal Co. Inc.,"Rr #1, Drawer 2, Paxinos, PA 17860",,"11,814",2,"3,844"
2002,3608299,No 2 Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Little Buck Coal Company,"57 Lincoln Road, Pine Grove, PA 17963",,"4,441",4,"5,100"
2002,3608337,Red Oak Mine,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,White Pine Coal Co Inc,"Rr 1 P.O. Box 59, Ashland, PA 17921",,"27,235",5,"11,449"
2002,3608341,Primrose Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,D & D,"320 East Main St., Hegins, PA 17938",,"7,518",6,"13,686"
2002,3608346,Orchard Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Orchard Coal Co.,"214 Vaux Ave., Tremont, PA 17981",,"12,029",8,"18,780"
2002,3608498,R & R Coal Co,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,R & R Coal Company,"538 W. Center St., Donaldson, PA 17981",,377,3,"1,530"
2002,3608534,Reevesdale #1,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Reilly Mineral Resources Inc,"P.O. Box 989, Pottsville, PA 17901",,"25,485",2,"3,996"
2002,3608581,Reading Anthracite Company,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",,0,7,"18,313"
2002,3608613,Silverton Stripping,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Selkirk Mining Company,"96 Ryon Lane, Pottsville, PA 17901",,"31,722",6,"11,683"
2002,3608681,Mary - D Stripping,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,J C Coal Inc,"P.O. Box 161, Minersville, PA 17954",,454,1,460
2002,3608684,Shenandoah Strip,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Hynoski Bros Excavating Inc,"421 Meyers St, Centralia, PA 17927",,"9,176",2,"4,706"
2002,3608702,#3 Vein Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Joliett Coal Co,"837 Grand Ave, Tower City, PA 17980",,713,2,"3,598"
2002,3608703,Lykens Valley Strip,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Rsk Mines,"2203 Sunbury Rd, Ashland, PA 17921",,"3,701",1,"2,200"
2002,3608713,Rattling Run Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Snyder Coal Company,"Rd #2 Box 93, Hegins, PA 17938",,"3,805",3,"3,552"
2002,3608716,Silver Creek Mtn Mine,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Triple T Mining Co Lp,"P.O. Box 487, New Philadelp, PA 17959",,"10,344",2,"3,456"
2002,3608752,Anthra-Sources Operation,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Gale Coal Company Inc,"1441 Oak Rd, Pottsville, PA 17901",,"17,321",5,"9,430"
2002,3608893,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Alfred Brown Coal Co,"Rd 2 Box 118c, Hegins, PA 17938",,53,2,176
2002,3609059,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"P.O. Box 99, Middleport, PA 17953",,"3,550",3,"6,005"
2002,3609072,Rocky Top Mine,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,H & M Coal Contracting,"245 2nd St., Tremont, PA 17981",,136,3,"2,520"
2002,3609110,New Philadelphia Stripping,Pennsylvania (Anthracite),Schuylkill,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,W. T. Fetterolf Coal Co.,"Box 77 Main Street, Locust Dale, PA 17945",,650,2,680
2002,3601527,Svonavec Strip Mines,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Svonavec Inc,"150 W Union St Ste 201, Somerset, PA 15501",,"25,441",10,"27,427"
2002,3602398,Grove #1 Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Lion Mining Company,"P.O. Box 209, Jennerstown, PA 15547",,"2,733",5,"6,668"
2002,3602773,Shaw,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Contractor,Mine and Preparation Plant,"Action Mining, Inc.","1117 Shaw Mines Rd, Meyersdale, PA 15552",,"134,167",26,"55,655"
2002,3603248,Longview Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Rox Coal Inc.,"P. O. Box 149, Friedens, PA 15541",,"85,325",16,"30,587"
2002,3603326,Zubek Incorporated,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Zubek Incorporated,"173 House Coal Rd, Berlin, PA 15530",,"26,814",11,"22,149"
2002,3603328,Mine No 1,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,Pbs Coals Inc,"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",,"1,374,056",104,"239,924"
2002,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,Pbs Coals Inc,"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",,0,36,"76,658"
2002,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Underground,Operating Subsidiary,Preparation Plant,Pbs Coals Inc,"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",,0,25,"51,105"
2002,3605123,Solar No 7,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Genesis Inc,"P.O. Box 552, Somerset, PA 15501",,"17,524",6,"7,200"
2002,3606438,Hoffman No 1,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Hoffman Mining Inc,"P.O. Box 130, Friedens, PA 15541",,"457,207",44,"118,843"
2002,3606678,Heritage #1,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Heritage Mining Company,"P.O. Box 126, Cresson, PA 16630",,"58,941",3,"4,859"
2002,3607586,Buckridge Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Buckridge Mining,"312 Camp Drive, Windber, PA 15963",,"7,592",1,"2,222"
2002,3607727,Huskin Run Siding,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,Berwind Coal Sales Company,"509 15th St, Windber, PA 15963",,0,4,"9,225"
2002,3607928,Fieg Bros. Coal Co.,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Fieg Brothers Coal Company,"3070 Stoystown Rd, Stoystown, PA 15563",,"120,858",14,"31,830"
2002,3608083,Joepa,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Future Industries, Inc","P.O. Box 157, Meyersdale, PA 15552",,"243,294",23,"51,525"
2002,3608117,Williams Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Godin Brothers Inc,"128 Colton Dr, Stoystown, PA 15563",,"81,357",9,"16,024"
2002,3608158,Wagner Strip,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Duppstadt Coal,"2835 Stutzmantown Rd, Somerset, PA 15501",,"11,485",3,"4,112"
2002,3608307,Hardrock Coal Co.,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,Hard Rock Coal Co.,"19709 Winner View, Frostburg, MD 21532",,"48,022",5,"10,854"
2002,3608497,Novison Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Contractor,Mine only,Dunamis Resources Inc,"One Energy Place, Latrobe, PA 15650",,"199,109",13,"28,886"
2002,3608501,Mountaineer #1,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530",,"24,030",5,"8,033"
2002,3608564,Fritz Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Fritz Coal Inc,"412 Brownstown Hill Rd, Stoystown, PA 15563",,"1,371",2,"3,216"
2002,3608571,Sarah,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Sarah Resources Inc,"P.O. Box 240, Friedens, PA 15541",United Mine Workers of America,"25,081",12,"31,544"
2002,3608622,Miller Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,K B Coal Inc,"P.O. Box 4091, Hidden Valley, PA 15502",,"184,315",24,"41,646"
2002,3608645,Geronimo Mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,G M & S Coal Corp,"P.O. Box 233, Jennerstown, PA 15547",,"535,526",55,"117,726"
2002,3608672,Marquise Strips,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Marquise Mining Corp,"3889 Menoher Blvd, Johnstown, PA 15905",,"18,000",5,"6,045"
2002,3608746,Quecreek #1mine,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Underground,Contractor,Mine only,Black Wolf Coal Company Inc,"P.O. Box 240, Friedens, PA 15541",,"223,838",54,"98,185"
2002,3608747,Central City Synfuel,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Somerset Synfuel #1 L. C. C.,"173 E. Fairway Drive, Central City, PA 15926",,0,26,"56,350"
2002,3608747,Central City Synfuel,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Somerset Synfuel #1 L. C. C.,"173 E. Fairway Drive, Central City, PA 15926",,0,18,"37,567"
2002,3608980,Genesis No. 17,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Genesis Inc,"P.O. Box 552, Somerset, PA 15501",,"386,261",40,"93,982"
2002,3609047,Fundis,Pennsylvania (Bituminous),Somerset,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Tom Cat Coal,"309 Coalyard Road, Rockwood, PA 15557",,"2,542",2,"1,280"
2002,3608714,Black Nugget,Pennsylvania (Anthracite),Sullivan,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Capitol Coal Company Inc,"P.O. Box 216, Mildred, PA 18632",,503,5,"4,293"
2002,3606871,Hawk Run Mine,Pennsylvania (Bituminous),Venango,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Rusnak Coal Company,"P.O. Box 44, Grove City, PA 16127",,"4,133",3,"3,380"
2002,3608541,Ben Hal Mine,Pennsylvania (Bituminous),Venango,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Ben Hal Mining Company,"389 Irishtown Rd, Grove City, PA 16127",,"45,178",4,"8,640"
2002,3608567,Scrubgrass Fuel Handling Facil,Pennsylvania (Bituminous),Venango,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,Buzzard Power Corporation,"Rr 1, Box 238, Kennerdell, PA 16374",,0,16,"16,540"
2002,3600958,Mine 84,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Eighty Four Mining Company,"P.O. Box 284, Eighty Four, PA 15330",United Mine Workers of America,"3,994,966",484,"1,022,254"
2002,3600968,Maple Creek Preparation Plant,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Underground,Operating Subsidiary,Preparation Plant,"Maple Creek Mining, Inc","981 Route 917, Bentleyville, PA 15314",United Mine Workers of America,0,80,"85,920"
2002,3600970,Maple Creek,Pennsylvania (Bituminous),Washington,Appalachia Northern,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Maple Creek Mining Incorporate,"981 Route 917, Bentleyville, PA 15314",United Mine Workers of America,"2,479,883",358,"964,356"
2002,3601555,Stiteler Strip,Pennsylvania (Bituminous),Washington,Appalachia Northern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Joseph Rostosky Coal Company,"R. D. 3 Box 112, Monongahela, PA 15063",,"3,969",2,672
2002,3607271,Roman Mine,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Robert B Goodall,"725 Midway Candor Rd, Bulger, PA 15019",,"5,019",5,"5,400"
2002,3607755,Putt/Raccoon,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,Robinson Coal Company,"200 Neville Rd, Neville Islan, PA 15225",,"209,693",24,"58,930"
2002,3608735,Ginger Hill Synfuels Lp,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Underground,Contractor,Preparation Plant,Cq Energy Partners Ltd,"160 Quality Center Rd, Homer City, PA 15748",United Mine Workers of America,0,18,"43,309"
2002,3608802,Gameland S E,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Mulligan Mining Inc,"5945 Pudding Stone Lane, Bethel Park, PA 15102",,"185,258",8,"22,978"
2002,3608907,David Breeden Mines,Pennsylvania (Bituminous),Washington,Appalachia Northern,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"David Breeden Enterprises, Inc","151 W. Fourth Ave, Tarentum, PA 15084",,"148,491",14,"27,510"
2002,3605104,Mcbroom Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Victor P Smith,"P.O. Box 242, Ligonier, PA 15658",,"6,600",2,"1,892"
2002,3606903,Tyler #2,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Ralph Smith & Son Inc,"200 West Second St, Derry, PA 15627",,"32,151",6,"10,600"
2002,3608234,Hepler #1,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Calvin W Hepler,"156 Tietze Rd, Smithton, PA 15479",,25,1,55
2002,3608262,Westmoreland County Strips,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"P.O. Box 427, Acme, PA 15610",,"65,660",15,"18,032"
2002,3608517,Billy Strip Jones Pit 3 & 4,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Gary Gioia Coal Company,"319 Karen Dr, Elizabeth, PA 15037",,"18,186",3,"5,071"
2002,3608519,Killen Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Contractor,Mine only,"Dunamis Resources, Inc","One Energy Place,suite 4000, Latrobe, PA 15650",,"56,696",5,"9,175"
2002,3608813,Crow's Nest,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Crow's Nest Synfuels, L. P.","13 Elm Street, Suite 200, Cohasset, MA 2050",,0,7,"4,432"
2002,3608813,Crow's Nest,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Crow's Nest Synfuels, L. P.","13 Elm Street, Suite 200, Cohasset, MA 2050",,0,6,"4,432"
2002,3608861,Whitney Site,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Reichard Contracting Inc,"212 Olean Trail, New Bethlehem, PA 16242",,"11,992",6,"8,350"
2002,3609067,Perkey Surface Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"Robbie Coal And Fuel, Inc.","1159 University Drive, Dunbar, PA 15431",,"1,000",2,120
2002,4001138,No 1 Tipple,Tennessee,Anderson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Premium Coal Company Inc,"P.O. Box 480, Lake City, TN 37769",,0,4,"6,282"
2002,4001138,No 1 Tipple,Tennessee,Anderson,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Premium Coal Company Inc,"P.O. Box 480, Lake City, TN 37769",,0,6,"10,696"
2002,4003103,Section 002 #1 Surface,Tennessee,Anderson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Premium Coal Company Inc,"P.O. Box 480, Lake City, TN 37769",,"37,218",11,"21,663"
2002,4003189,S & H Mine #12,Tennessee,Anderson,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"S & H Mining, Inc.","P.O. Box 480, Lake City, TN 37769",,"16,656",9,"8,019"
2002,4003190,Earthworks Llc Mine #2,Tennessee,Anderson,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Earthworks, Llc","P.O. Box 22067, Knoxville, TN 37933",,"4,618",5,"1,930"
2002,4001680,"Garcoal, Inc. No. 1 Tipple",Tennessee,Campbell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Garcoal, Inc.","P.O. Box 116, Jellico, TN 37762",,0,6,"13,618"
2002,4001680,"Garcoal, Inc. No. 1 Tipple",Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Garcoal, Inc.","P.O. Box 116, Jellico, TN 37762",,0,1,"1,513"
2002,4002045,S & H Mine # 2,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,S & H Mining Inc,"Box 480, Lake City, TN 37769",,"61,317",15,"32,613"
2002,4002932,White Oak Strip,Tennessee,Campbell,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,Rich Mountain Coal Company Inc,"200 Allison Blvd, Corbin, KY 40701",,"218,908",26,"62,680"
2002,4003143,S&h #10,Tennessee,Campbell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,S & H Mining Inc,"P.O. Box 480, Lake City, TN 37769",,"17,849",10,"11,660"
2002,4003164,Cooper Ridge Surface Mine,Tennessee,Campbell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal Company Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",,"328,281",44,"104,886"
2002,4003165,Mine No 6b,Tennessee,Campbell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,U S Coal Inc,"130 Coal Street, Huntsville, TN 37756",,"198,487",39,"66,647"
2002,4003175,White Oak Mine,Tennessee,Campbell,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Tennco Inc,"P.O. Box 16, Harrogate, TN 37752",,"168,852",33,"35,844"
2002,4003184,#1 Mine,Tennessee,Campbell,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,"New Millennia Mining, L.L.C.","687 Presidential Blvd, Harrogate, TN 37752",,"15,086",3,"2,304"
2002,4003193,Mine No. 10,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"U.S. Coal, Inc.","130 Coal Street, Huntsville, TN 37756",,"5,056",10,"4,104"
2002,4000328,Sunshine,Tennessee,Claiborne,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Straight Creek Mining Inc,"P.O. Box 22818, Knoxville, TN 37933",United Mine Workers of America,"137,000",26,"45,919"
2002,4001038,Kopper -Glo Tipple,Tennessee,Claiborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kopper-Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715",,0,15,"34,180"
2002,4001038,Kopper -Glo Tipple,Tennessee,Claiborne,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kopper-Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715",,0,3,"8,018"
2002,4002353,No 1,Tennessee,Claiborne,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Straight Creek Mining Inc,"P.O. Box 22818, Knoxville, TN 37933",United Mine Workers of America,"16,843",15,"6,116"
2002,4003122,Leach Mountain,Tennessee,Claiborne,Appalachia Central,Active,Surface,Contractor,Mine only,"Mountainside Coal Co., Inc.","1170 Rock Creek Road, Suite B, Clairfield, TN 37715",,"87,844",12,"28,454"
2002,4003147,Surface Mine #2,Tennessee,Claiborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal Company Inc,"7692 So. Hwy 25w, Williamsburg, KY 40769",,"422,629",57,"139,333"
2002,4003162,Msd Mining #1,Tennessee,Claiborne,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,"Msd Mining Company, Inc.","458 Village Lane, Hazard, KY 41701",,"275,213",40,"70,238"
2002,4003177,Valley Creek Mine No 1,Tennessee,Claiborne,Appalachia Central,Active,Underground,Contractor,Mine only,Tennco Inc,"P.O. Box 16, Harrogate, TN 37752",,"270,731",37,"74,934"
2002,4003179,No. 2,Tennessee,Claiborne,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Straight Creek Mining, Inc.","P.O. Box 22818, Knoxville, TN 37933",United Mine Workers of America,"34,229",14,"20,456"
2002,4003180,Surface/Hm-2,Tennessee,Claiborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Appolo Fuels, Inc.","P.O. Box 1727, Middlesboro, KY 40965",,"384,319",39,"108,209"
2002,4003181,Mountainside Wash Plant,Tennessee,Claiborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Mountainside Coal Co., Inc.","1170 Rock Creek Ridge Rd. Suit, Clairfield, TN 37715",,0,2,"5,128"
2002,4003192,No. 3,Tennessee,Claiborne,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"Straight Creek Mining, Inc.","P.O. Box 22818, Knoxville, TN 37933",,"5,161",18,"9,076"
2002,4003097,Turner Mine,Tennessee,Cumberland,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Cumberland Coal Company Llc,"P.O. Box 1417, Powell, TN 37849",,"291,798",52,"113,398"
2002,4003033,#2,Tennessee,Fentress,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Hood Coal Corp,"P.O. Box 97, Jamestown, TN 38556",,"14,952",6,"5,712"
2002,4001248,Preparation Plant #1,Tennessee,Scott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,U S Coal Inc,"130 Coal Street, Huntsville, TN 37756",,0,28,"67,874"
2002,4003167,Mine No 9,Tennessee,Scott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,U S Coal Inc,"130 Coal St, Huntsville, TN 37756",,"152,986",33,"51,194"
2002,4102840,San Miguel Lignite Mine,Texas,Atascosa,Interior,Active,Surface,Contractor,Mine only,North American Coal Corp,"P.O. Box 399, Jourdanton, TX 78026",,"3,293,072",137,"301,471"
2002,4101192,Big Brown Strip,Texas,Freestone,Interior,Active,Surface,Operating Subsidiary,Mine only,Txu Mining Company Lp,"P.O. Box 800, Fairfield, TX 75840",International Brotherhood of Electrical Workers,"4,278,122",253,"537,943"
2002,4103101,South Hallsville No 1 Mine,Texas,Harrison,Interior,Active,Surface,Operating Subsidiary,Mine only,The Sabine Mining Company,"6501 Farm Road 968 West, Hallsville, TX 75650",,"4,028,315",176,"366,503"
