Historic Coal Production Data: 2001,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2000,1102912,Central Prep Plant,Illinois,Gallatin,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,0
2000,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",-,"1,245,533"
2000,1103002,Razorback,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Illini Energy Resources, Llc","P.O. Box 1523, Murphysboro, IL 62966",International Union of Operation Engineers,"95,476"
2000,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","984 East Sugar Hill Rd., Ava, IL 62907",-,"795,118"
2000,1100601,Rend Lake,Illinois,Jefferson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O.Box 566,state Rt.148, Sesser, IL 62884",United Mine Workers of America,"2,739,424"
2000,1102668,Industry Mine,Illinois,Mcdonough,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P. O. Box 4630, Springfield, IL 62708",United Mine Workers of America,"506,628"
2000,1100726,No 1 Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"14300 Brushy Mound Road, Carlinville, IL 62626",United Mine Workers of America,"2,678,958"
2000,1102236,Crown Ii Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P. O. Box 4630, Springfield, IL 62708",United Mine Workers of America,"1,585,512"
2000,1102632,Crown Iii Mine,Illinois,Montgomery,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Co.,"P. O. Box 4630, Springfield, IL 62708",United Mine Workers of America,"2,073,543"
2000,1103045,Razorback Ii,Illinois,Perry,Illinois Basin,Active,Surface,Contractor,Mine only,"Illini Energy Resources, Llc","P.O. Box 1523, Murphysboro, IL 62966",International Union of Operation Engineers,"73,068"
2000,1102408,Zeigler #11,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Old Ben Coal Company,"P. O. Box 397, Coulterville, IL 62237",United Mine Workers of America,"2,503,633"
2000,1102546,Central Cleaning Plant,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Old Ben Coal Company,"P. O. Box 369, Coulterville, IL 62237",United Mine Workers of America,0
2000,1101999,Randolph Prep Plant,Illinois,St Clair,Illinois Basin,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Peabody Coal Company,"P.O. Box 148, Graham, KY 42344",United Mine Workers of America,0
2000,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",-,"7,348,369"
2000,1102879,Big Ridge Mine Preparation Pla,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Big Ridge, Inc.","P.O. Box 444, Harrisburg, IL 62946",International Brotherhood of Electrical Workers,0
2000,1102997,Big Ridge Mine Portal No. 2,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Big Ridge, Inc.","P. O. Box 444, Harrisburg, IL 62946",International Brotherhood of Electrical Workers,"1,863,961"
2000,1102664,Elkhart Mine,Illinois,Sangamon,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Turris Coal Company,"8100 E. Main, Williamsville, IL 62693",-,"1,954,492"
2000,1102971,Riola #1 Mine,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"6641 State Road 46, Terre Haute, IN 47802",-,"991,822"
2000,1100877,Wabash Mine,Illinois,Wabash,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Wabash Mine Holding Company,"P. O. Box 144, Keensburg, IL 62852",United Mine Workers of America,"1,505,399"
2000,1102662,Pattiki,Illinois,White,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"White County Coal, Llc","P. O. Box 457, Carmi, IL 62821",-,"2,442,334"
2000,1202096,Eel Mine,Indiana,Clay,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",-,"17,800"
2000,1201590,Little Sandy,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Little Sandy Coal Company, Inc","P. O. Box 16, Lamar, IN 47550",-,"719,810"
2000,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Solar Sources,inc.","Post Office Box 7, Petersburg, IN 47567",-,"1,557,234"
2000,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",-,"1,047,373"
2000,1202133,West Fork,Indiana,Daviess,Illinois Basin,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"United Minerals Co, Llc","P. O. Box 400, Huntingburg, IN 47542",-,"320,969"
2000,1201965,Enterprise Mine,Indiana,Gibson,Illinois Basin,Permanently abandoned,Surface,Contractor,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",-,"262,958"
2000,1202127,Columbia Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,"Vigo Coal Company, Inc.","14649 Highway 41 North, Evansville, IN 47725",-,"767,839"
2000,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",-,"2,279,553"
2000,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,United Minerals Co. Llc,"P.O. Box 400, Huntingburg, IN 47542",-,"2,561,548"
2000,1202215,Gibson Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Contractor,Mine and Preparation Plant,Gibson County Coal Llc,"P. O. Box 1269, Princeton, IN 47670",-,"37,532"
2000,1202258,Somerville Central Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,".P.O. Box 312, Evansville, IN 47702",-,"1,186,921"
2000,1202296,Discovery,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"United Minerals Co., Inc.","P.O. Box 400, Huntingburg, IN 47542",-,"32,828"
2000,1201974,Miller Creek Mine,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,"1,022,151"
