Historic Coal Production Data: 2003,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2003,1518649,No. 1,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Twin Resources L. L. C.,"209 2nd Street, Paintsville, KY 41240",,"47,791",13,"8,880"
2003,1518660,No 7,Kentucky (East),Lawrence,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Beech Fork Processing Inc,"Rt. 292, P.O. Box 190, Lovely, KY 41231",,"19,554",15,"8,696"
2003,1515983,St. Helens Tipple,Kentucky (East),Lee,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,0,3,"8,307"
2003,1518465,#1 Surface,Kentucky (East),Lee,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Dylan Mining Llc,"P.O. Box 1509, Beattyville, KY 41311",,"17,754",5,"6,356"
2003,1502502,Shamrock #18 Series,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Shamrock Coal Company Inc,"1374 Highway 192 East, London, KY 40741",,"766,673",58,"146,889"
2003,1511065,#4,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"1374 Highway 192 East, London, KY 40741",,"1,015,164",92,"239,725"
2003,1511835,#1,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Bledsoe Coal Corporation,"1374 Hwy 192 East, London, KY 40741",,0,23,"53,636"
2003,1516098,Beech Fork Coal Prep Facility,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Shamrock Coal Company Inc,"1374 Hwy 192 East, London, KY 40741",,0,33,"86,329"
2003,1516349,Calvary No. 80,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Contractor,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,"290,543",37,"84,559"
2003,1517746,Camp Creek Surface Mine No 24,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc,"1021 Tori Dr, Hazard, KY 41701",,"1,247,199",96,"225,387"
2003,1518000,Trace Branch,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 207, Brookside, KY 40801",,"398,293",36,"91,459"
2003,1518336,Austin Coal Inc #1,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Austin Coal Inc,"203 Main St. Ste 202, Whitesburg, KY 41858",,"50,882",10,"7,516"
2003,1518376,Beechfork Mine,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"Hc 82, Box 351a, Big Laurel, KY 40808",,"1,014,576",80,"217,189"
2003,1518584,Wooton Job #4,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"B&w Resources, Inc.","637 Morton Bl Vd., Hazard, KY 41701",,"418,237",42,"104,205"
2003,1518619,Free Dome # 3,Kentucky (East),Leslie,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Free Dome Coal Inc,"4675 Marydale Rd., London, KY 40741",,"18,310",8,"7,998"
2003,1508978,Premium,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Cook And Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,"97,650",42,"29,237"
2003,1509784,Cheyenne Loadout,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cheyenne Resources Inc,"1965 Montgomery Creek Rd, Vicco, KY 41773",,0,12,"29,309"
2003,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,0,5,"11,169"
2003,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,0,23,"50,879"
2003,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cook & Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,0,11,"22,939"
2003,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cook & Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,0,21,"42,600"
2003,1516577,Mill Creek Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,0,6,"14,518"
2003,1516577,Mill Creek Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,0,22,"54,615"
2003,1516580,Auger Mine #6,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,B & H Coal Company Inc,"P.O. Box 221, Jackson, KY 41339",,"19,636",4,"7,042"
2003,1517364,Pe Letcher County,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Premier Elkhorn Coal Company,"P.O. Box 130, Myra, KY 41549",,"562,057",49,"133,872"
2003,1517481,Mine No. 2,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"Tri-Energy, Inc.","P.O. Box 667, Norton, VA 24273",,"71,878",37,"45,198"
2003,1517657,Left Fork Mine,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,"Fairbanks Coal Co.,  Inc","9 Hughes Dr, Millstone, KY 41838",,"266,746",33,"81,003"
2003,1517720,Mill Creek E-3,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,"644,071",75,"181,683"
2003,1517768,Joe's Branch #2,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,Meade & Shepherd Coal Company,"12816 Hwy 160, Whitesburg, KY 41858",,"188,871",48,"127,478"
2003,1517833,Mastiff Mine,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Apollo Coal Company,"P.O. Box 503, Staffordsvill, KY 41256",,"16,087",15,"9,046"
2003,1517896,Sandlick,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Cook & Sons Mining Inc,"147 Big Blue Boulevard, Whitesburg, KY 41858",,"338,906",48,"109,257"
2003,1517993,#7,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Company,"5363 Collins Hwy, Pikeville, KY 41501",,"117,651",23,"57,353"
2003,1518096,Mine #1,Kentucky (East),Letcher,Appalachia Central,Temporarily closed,Surface,Contractor,Mine only,Asher's Quality Coal Corp,"3887 Hwy 699, Cornettsville, KY 41731",,"32,431",6,"15,000"
2003,1518208,#6,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Kannan Mining Company Inc,"203 Main St,ste 202, Whitesburg, KY 41858",,"43,039",19,"24,697"
2003,1518209,Rockhouse E-3 Mine,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Jarisa Inc,"P.O. Box 536, Neon, KY 41812",,"199,234",42,"86,759"
2003,1518216,Colliers Creek,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"34,436",32,"9,170"
2003,1518233,No 8,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Co Inc,"5363 Collins Highway, Pikeville, KY 41501",,"264,934",49,"116,504"
2003,1518236,Gordon No 1,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"38,796",29,"12,419"
2003,1518287,Spring Branch #2,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,"8,130",15,"4,543"
2003,1518306,Mine #5,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"438,038",49,"125,269"
2003,1518308,Polly Surface,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Sapphire Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,"230,627",48,"125,548"
2003,1518323,Doty Creek,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"379,210",31,"87,909"
2003,1518329,Mine #3,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"496,255",41,"108,213"
2003,1518340,Mine No 4,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,North Fork Coal Corporation,"P.O. Box 2560, Wise, VA 24293",,"542,932",35,"81,282"
2003,1518469,Uz,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,"586,004",89,"190,349"
2003,1518481,Mine #9,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,"Kannan Mining Co., Inc.","1743 Hwy 931 N, Whiesburg, KY 41858",,"18,454",4,"7,978"
2003,1518506,Laurel Patch Mine #1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"306,333",27,"60,926"
2003,1518535,Job #39,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Premier Elkhorn Coal Co.,"P.O. Box 130, Myra, KY 41549",,"125,627",3,"6,965"
2003,1518541,Mine No. 15,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,"Reedy Coal Co., Inc.","P.O. Box 40, Deane, KY 41812",,"245,812",65,"47,725"
2003,1518566,Auger Mine No 35,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,B & H Coal Co Inc,"664 Lakeside Drive, Jackson, KY 41339",,"27,373",2,"2,095"
2003,1518569,No. 1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Yonts Coal Co., L. L. C.","227 Schulers Branch, Deane, KY 41812",,"111,860",12,"23,397"
2003,1518614,Cook And Sons No. A-1,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,100,31,"1,344"
2003,1518621,Rhoades Branch Mine,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,"H & D Coal Co., Inc.","P.O. Box 480, Whitesburg, KY 41858",,"62,114",24,"32,842"
2003,1518654,#6,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,J. & R. Coal Co.,"#40 Porter Hill Road, Box 249, Stanville, KY 41659",,"48,786",25,"12,971"
2003,1518680,#2,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Asher Quality Coal Corp,"3887 Hwy 699, Cornettsville, KY 41731",,"3,019",6,"3,600"
2003,1518681,Mine #33,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Meade & Shepherd Coal Co., Inc","12816 Hwy 160, Whitesburg, KY 41858",,"7,210",13,"4,203"
2003,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"7116 Hwy 22, Sorrento, LA 70778",,0,28,"61,567"
2003,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"7116 Hwy 22, Sorrento, LA 70778",,0,27,"61,567"
2003,1518330,Cypress Creek,Kentucky (West),Mclean,Illinois Basin,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Pond River Coal Llc,"P.O. Box 23034, Owensboro, KY 42304",,"35,969",2,"1,107"
2003,1517834,Big Branch,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,D.F.M. Inc.,"P.O. Box 249, Stanville, KY 41659",,"66,614",5,"11,660"
2003,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,0,6,"12,602"
2003,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,0,7,"13,653"
2003,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,23,"55,028"
2003,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,15,"35,182"
2003,1507295,Job-17 West,Kentucky (East),Martin,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Mine only,17 West Mining Inc,"P.O. Box 2805, Pikeville, KY 41502",,"479,353",37,"106,074"
2003,1509571,Mine No 2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Excel Mining Llc,"Hc 67, Box 615, Pilgrim, KY 41250",,"1,987,768",220,"576,435"
2003,1511005,Mtr Surface Mine,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,"1,899,074",181,"472,732"
2003,1514324,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Excel Mining Llc,"Hc67, Box 615, Pilgrim, KY 41250",,0,23,"55,180"
2003,1516761,#1,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Eastern Consolidated Energy In,"#40 Porter Hill  P O Box 249, Stanville, KY 41659",,"27,242",25,"19,422"
2003,1517330,Pegasus Mine,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,"64,162",10,"14,520"
2003,1517718,K-3 Surface Mine,Kentucky (East),Martin,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"Appalachian Fuels, Llc","1500 North Big Run Road, Ashland, KY 41102",,"667,962",40,"98,427"
2003,1517954,Prep. Plant #2,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,2,"4,587"
2003,1517954,Prep. Plant #2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,19,"41,284"
2003,1517962,No 2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Starlight Coal Inc,"558 Schuler Branch, Deane, KY 41812",,"77,461",22,"43,457"
2003,1518026,No. 5,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,"Coalburg Enterprises, Inc.","P.O. Box 370, Lovely, KY 41231",,"325,346",31,"61,237"
2003,1518076,No 3,Kentucky (East),Martin,Appalachia Central,Mine closed by MSHA,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,"135,202",20,"57,506"
2003,1518120,17-West Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,17 West Mining Inc,"P.O. Box 2805, Pikeville, KY 41502",,0,6,"14,993"
2003,1518128,No2,Kentucky (East),Martin,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,"556,221",63,"160,795"
2003,1518298,No 3,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Coalburg Enterprises Inc,"Rte 292, Lovely, KY 41231",,"164,819",23,"27,773"
2003,1518307,No 18,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Eagle Coal Company Inc,"P.O. Box 399, Lovely, KY 41231",,"326,618",38,"98,067"
2003,1518326,No 4,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"Rte. 292, Lovely, KY 41231",,"228,188",26,"74,639"
2003,1518384,No 5,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,"955,024",47,"128,161"
2003,1518407,No 5,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Beech Fork Processing Inc,"Rte 292 Box 190, Lovely, KY 41231",,"185,661",20,"39,895"
2003,1518485,Voyager #6,Kentucky (East),Martin,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Martin Co. Coal Corp.,"3201 Ridgetop Road, Inez, KY 41224",,"452,927",28,"76,475"
2003,1518608,K Auger,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Wca Inc.,"3371 Mill St, Northbend, OH 45052",,"32,443",2,"5,529"
2003,1518627,No. 5,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Marshall Mining Inco,"29501 Mayo Trail, Catlettsburg, KY 41129",,"206,019",30,"43,253"
2003,1518630,No. 19,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,"Eagle Coal Company, Inc.","P.O. Box 399, Lovely, KY 41231",,"128,480",23,"42,357"
2003,1502065,Gibraltar,Kentucky (West),Muhlenberg,Illinois Basin,Mine closed by MSHA,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 148, Graham, KY 42344",United Mine Workers of America,"600,152",71,"170,360"
2003,1517741,Paradise #9,Kentucky (West),Muhlenberg,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"Kenamerican Resources, Inc.","7590 State Rte 181, Central City, KY 42330",,"2,633,654",164,"441,745"
2003,1518073,Carbon #1,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Carbon Operations Of Kentucky,","719 East 18th Street, Owensboro, KY 42303",United Mine Workers of America,0,21,"50,125"
2003,1518134,Hall's Creek Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Shoate Mining Co. Llc,"5967 Airline Road, Henderson, KY 42420",,"653,357",51,"136,778"
2003,1518187,Depoy Mine,Kentucky (West),Muhlenberg,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Black Hills Coal Inc,"P.O. Box 1703, Madisonville, KY 42431",,"19,553",3,"2,920"
2003,1518377,Beech Creek Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"C & R Coal Company, Inc.","P.O. Box 385, Greenville, KY 42345",,"186,638",12,"23,212"
2003,1518482,Pond River Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Charolais Coal No. 1,"P.O. Box 1999, Madisonville, KY 42431",,"291,593",39,"77,236"
2003,1518622,Back In Black,Kentucky (West),Muhlenberg,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,R & L Winn. Inc.,"P.O. Box 1703, Madisonville, KY 42431",,"85,155",14,"27,486"
2003,1518638,Beech Creek,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Western Kentucky Operating Ser,"191 Island Cove Lane, Dawson Spring, KY 42408",,0,6,"7,870"
2003,1518552,Big Run Mine,Kentucky (West),Ohio,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Ohio County Coal Company,"P.O. Box 39, Centertown, KY 42328",,"1,271,064",105,"260,667"
2003,1516041,Sturgeon #3,Kentucky (East),Owsley,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,"68,644",8,"18,464"
2003,1517319,No 1,Kentucky (East),Owsley,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,T & T Coal Inc,"375 Town Branch Rd, Manchester, KY 40962",,"35,894",4,"7,016"
2003,1502085,Hz4-1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Perry County Coal Corporation,"1845 South Hwy. 15, Hazard, KY 41701",,"958,958",147,"370,927"
2003,1503627,# 20 Strip,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Coal Sales Inc,"P.O. Box 246, Chavies, KY 41727",,"335,725",53,"120,581"
2003,1505151,"Lewis Coal Sales, Llc",Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Lewis Coal Sales, Llc.","485 Village Lane, Hazard, KY 41701",,0,9,"23,856"
2003,1505245,Hoyt Tipple,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Pine Branch Coal Sales, Inc.","P.O. Box 246, Chavies, KY 41727",,0,10,"27,650"
2003,1505485,Preparation Plant,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Perry County Coal Corporation,"1845 S Ky Hwy 15, Hazard, KY 41701",,0,11,"28,699"
2003,1505485,Preparation Plant,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Perry County Coal Corporation,"1845 S Ky Hwy 15, Hazard, KY 41701",,0,65,"162,627"
2003,1513495,Typo Tipple,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Leslie Resources, Inc.","1021 Tori Drive, Hazard, KY 41701",,0,17,"44,969"
2003,1513495,Typo Tipple,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Leslie Resources, Inc.","1021 Tori Drive, Hazard, KY 41701",,0,17,"44,968"
2003,1513936,Star Fire Mining,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Horizon Natural Resources Co.,"Hwy 476, Bulan, KY 41722",United Mine Workers of America,"2,220,868",166,"380,467"
2003,1515506,Surface Mine No. 5,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Leslie Resources Inc,"1021 Tori Drive, Hazard, KY 41701",,"30,197",36,"9,921"
2003,1516105,Charlene Loadout,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Cheyenne Resources, Inc.","1965 Montgomery Creek Rd, Vicco, KY 41773",,0,9,"20,969"
2003,1516353,No. 64,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Leeco, Inc.","P.O. Box 309, Jeff, KY 41751",,0,22,"49,103"
2003,1516520,Leatherwood Prep Plant,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Leatherwood Processing Co.,"P.O. Box 47, Slemp, KY 41763",,0,1,"2,354"
2003,1516520,Leatherwood Prep Plant,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Leatherwood Processing Co.,"P.O. Box 47, Slemp, KY 41763",,0,27,"56,485"
2003,1516883,Combs Branch,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Pine Branch Coal Sales Inc,"P.O. Box 246, Chavies, KY 41727",,"858,175",66,"154,840"
2003,1517478,# 75,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,"679,688",87,"237,865"
2003,1517497,#68,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Leeco Incorporated,"P.O. Box 309, Jeff, KY 41751",,"1,177,745",120,"316,108"
2003,1517534,Surface Mine # 8,Kentucky (East),Perry,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc.,"1021 Tori Drive, Hazard, KY 41701",,"10,309",12,"8,930"
2003,1517751,Perkins Branch Surface Mine No,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc,"1021 Tori Drive, Hazard, KY 41701",,"91,504",18,"17,293"
2003,1517828,Star Fire Preparation Plant,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Horizon Natural Resources Co,"Hwy 476, Bulan, KY 41722",,0,5,"12,727"
2003,1518009,5a,Kentucky (East),Perry,Appalachia Central,Active,Underground,Contractor,Mine only,"Parton Bros. Contracting, Inc.","P.O. Box 159, Middlesboro, KY 40965",,"143,133",27,"44,332"
2003,1518022,#74,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,"181,073",26,"65,006"
2003,1518048,Cockrell Fork Mine,Kentucky (East),Perry,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc,"1021 Tori Drive, Hazard, KY 41701",,"776,074",50,"135,480"
2003,1518112,#1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Contractor,Mine only,Simpco Enterprises C,"P.O. Box E, Cumberland, KY 40823",,"61,600",14,"6,029"
2003,1518160,Buffalo No 7,Kentucky (East),Perry,Appalachia Central,Mine closed by MSHA,Surface,Contractor,Mine only,Locust Grove Inc,"P.O. Box 958, Hazard, KY 41702",,"281,436",32,"88,256"
2003,1518181,Job 7 Georges Branch,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc,"1021 Tori Drive, Hazard, KY 41701",,"1,496,240",105,"290,497"
2003,1518202,K-6 Surface Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Appalachian Fuels, Llc","1500 North Big Run Road, Ashland, KY 41102",,"876,545",66,"157,329"
